"VREF_TRAN (Temp=0,VREF_TRAN=0.05) X","VREF_TRAN (Temp=0,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.25) X","VREF_TRAN (Temp=0,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.45) X","VREF_TRAN (Temp=0,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.65) X","VREF_TRAN (Temp=0,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.85) X","VREF_TRAN (Temp=0,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.05) X","VREF_TRAN (Temp=27,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.25) X","VREF_TRAN (Temp=27,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.45) X","VREF_TRAN (Temp=27,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.65) X","VREF_TRAN (Temp=27,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.85) X","VREF_TRAN (Temp=27,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.05) X","VREF_TRAN (Temp=125,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.25) X","VREF_TRAN (Temp=125,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.45) X","VREF_TRAN (Temp=125,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.65) X","VREF_TRAN (Temp=125,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.85) X","VREF_TRAN (Temp=125,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
2.515977866104246e-06,0.1,2.512343571999147e-06,0.5,2.511209276248825e-06,0.9,2.510397929200187e-06,1.3,2.520862152152429e-06,1.7,2.518735938554737e-06,0.1,2.52999624408294e-06,0.5,2.514753657698729e-06,0.9,2.513169117207255e-06,1.3,2.529059272158408e-06,1.7,2.759970616655455e-06,0.1,3.048918624208729e-06,0.5,2.630542266103057e-06,0.9,2.551565554808316e-06,1.3,2.739051991138203e-06,1.7,2.512372509474941e-06,0.1,2.510063635228324e-06,0.5,2.510049638477249e-06,0.9,2.510024949658243e-06,1.3,2.522356392977817e-06,1.7,2.510500773109152e-06,0.1,2.507664868793446e-06,0.5,2.506443246210204e-06,0.9,2.505912715644981e-06,1.3,2.520884708096072e-06,1.7
2.516338960905285e-06,0.1,2.512600401506192e-06,0.5,2.511378338678823e-06,0.9,2.510483340825786e-06,1.3,2.522279280128354e-06,1.7,2.519284762713202e-06,0.1,2.53353150379041e-06,0.5,2.515226140776205e-06,0.9,2.51351295073979e-06,1.3,2.529895607150305e-06,1.7,2.836820208640892e-06,0.1,3.148918624208729e-06,0.5,2.650579450096617e-06,0.9,2.559917310219129e-06,1.3,2.797672914737886e-06,1.7,2.512563190654715e-06,0.1,2.510079277547911e-06,0.5,2.510068082779006e-06,0.9,2.510038815819532e-06,1.3,2.524050241826884e-06,1.7,2.510603621305999e-06,0.1,2.507844371520544e-06,0.5,2.506644746176523e-06,0.9,2.506082104452276e-06,1.3,2.522147419602804e-06,1.7
2.516717571235715e-06,0.1,2.512895132220164e-06,0.5,2.511554527173756e-06,0.9,2.510592626644594e-06,1.3,2.524047384297831e-06,1.7,2.519844187767758e-06,0.1,2.538639388866533e-06,0.5,2.515772646947836e-06,0.9,2.513861813479045e-06,1.3,2.531568277134097e-06,1.7,2.925770753438401e-06,0.1,3.248918624208729e-06,0.5,2.677498777432116e-06,0.9,2.56923577403782e-06,1.3,2.894461350367187e-06,1.7,2.512761129618759e-06,0.1,2.510094166288677e-06,0.5,2.51008386705016e-06,0.9,2.51005427707573e-06,1.3,2.524636051443432e-06,1.7,2.510764829585881e-06,0.1,2.508014762279588e-06,0.5,2.50689066678366e-06,0.9,2.506251376749762e-06,1.3,2.52364497925839e-06,1.7
2.517126129043946e-06,0.1,2.513231467197523e-06,0.5,2.51172266379751e-06,0.9,2.510726855033135e-06,1.3,2.526302222320959e-06,1.7,2.520378582242624e-06,0.1,2.54603738558602e-06,0.5,2.51635127429234e-06,0.9,2.514233983389946e-06,1.3,2.534913617101682e-06,1.7,3.021627678581319e-06,0.1,3.348918624208729e-06,0.5,2.713048676861625e-06,0.9,2.579595176728216e-06,1.3,2.994461350367187e-06,1.7,2.512949382793061e-06,0.1,2.51011032427206e-06,0.5,2.510099007347261e-06,0.9,2.510075156595334e-06,1.3,2.525807670676528e-06,1.7,2.510914441851285e-06,0.1,2.508179404876068e-06,0.5,2.507121998043983e-06,0.9,2.506428245811929e-06,1.3,2.52414756876813e-06,1.7
2.517572916233281e-06,0.1,2.513589219191399e-06,0.5,2.511885174790036e-06,0.9,2.510871680784558e-06,1.3,2.526981693903816e-06,1.7,2.520923643785598e-06,0.1,2.555970736942837e-06,0.5,2.516999858614002e-06,0.9,2.51464954153643e-06,1.3,2.541204864769507e-06,1.7,3.121627678581319e-06,0.1,3.448918624208729e-06,0.5,2.762698343728069e-06,0.9,2.588504250823335e-06,1.3,3.094461350367187e-06,1.7,2.513137062917776e-06,0.1,2.510128771600743e-06,0.5,2.510115554710879e-06,0.9,2.51009126478029e-06,1.3,2.528150909142719e-06,1.7,2.511044559321941e-06,0.1,2.508341370553871e-06,0.5,2.507338417176189e-06,0.9,2.506622570872871e-06,1.3,2.525152747787608e-06,1.7
2.518030054768543e-06,0.1,2.51396776458052e-06,0.5,2.512052891306174e-06,0.9,2.511023718268307e-06,1.3,2.528340637069531e-06,1.7,2.521513129874877e-06,0.1,2.566170576937566e-06,0.5,2.517675863500797e-06,0.9,2.515084476527986e-06,1.3,2.548433038097046e-06,1.7,3.221627678581319e-06,0.1,3.548918624208729e-06,0.5,2.838814627862811e-06,0.9,2.601212112169488e-06,1.3,3.194461350367187e-06,1.7,2.513334802376214e-06,0.1,2.510151365416895e-06,0.5,2.510134574552001e-06,0.9,2.510106792171903e-06,1.3,2.531358440625991e-06,1.7,2.511174344496002e-06,0.1,2.508504142545669e-06,0.5,2.50754194432943e-06,0.9,2.506851156223238e-06,1.3,2.527163105826564e-06,1.7
2.518511836581294e-06,0.1,2.51436397067156e-06,0.5,2.512238203477728e-06,0.9,2.511193494415777e-06,1.3,2.53105852340096e-06,1.7,2.522208140377088e-06,0.1,2.574537882625096e-06,0.5,2.518401820570422e-06,0.9,2.515561152270983e-06,1.3,2.557542867180825e-06,1.7,3.321627678581319e-06,0.1,3.648918624208729e-06,0.5,2.938814627862811e-06,0.9,2.61411386135612e-06,1.3,3.294461350367187e-06,1.7,2.513558990782661e-06,0.1,2.510181447234088e-06,0.5,2.510158270692369e-06,0.9,2.510123865813105e-06,1.3,2.535238391693734e-06,1.7,2.511309087895474e-06,0.1,2.508671977745959e-06,0.5,2.507730949828333e-06,0.9,2.507103576072816e-06,1.3,2.529535029369386e-06,1.7
2.519043271351251e-06,0.1,2.514777466867913e-06,0.5,2.512458688412146e-06,0.9,2.511373135008975e-06,1.3,2.536494296063819e-06,1.7,2.52297582811091e-06,0.1,2.587240184245903e-06,0.5,2.519274050075493e-06,0.9,2.516087052286815e-06,1.3,2.567955518439566e-06,1.7,3.421627678581319e-06,0.1,3.74001e-06,0.5,3.038814627862811e-06,0.9,2.628816454605247e-06,1.3,3.394461350367187e-06,1.7,2.513808851596713e-06,0.1,2.510228802678878e-06,0.5,2.510190742935732e-06,0.9,2.510143577384522e-06,1.3,2.541310303871016e-06,1.7,2.511456901453923e-06,0.1,2.508851176269646e-06,0.5,2.507908576501837e-06,0.9,2.507345045703862e-06,1.3,2.532269932294501e-06,1.7
2.519553902871508e-06,0.1,2.515221064208632e-06,0.5,2.512724897296876e-06,0.9,2.511558429475466e-06,1.3,2.54436225740413e-06,1.7,2.523814574026961e-06,0.1,2.599111110152364e-06,0.5,2.520230977991672e-06,0.9,2.516654671049843e-06,1.3,2.575688151342953e-06,1.7,3.521627678581318e-06,0.1,3.7400490625e-06,0.5,3.138814627862811e-06,0.9,2.647859590062003e-06,1.3,3.494461350367187e-06,1.7,2.514077263279675e-06,0.1,2.510304413544547e-06,0.5,2.510247604465996e-06,0.9,2.510168543268171e-06,1.3,2.550878885996219e-06,1.7,2.511626672078212e-06,0.1,2.509027110822744e-06,0.5,2.508078280954749e-06,0.9,2.507575031229134e-06,1.3,2.536128098189704e-06,1.7
2.520043912925539e-06,0.1,2.515730442463918e-06,0.5,2.51302135264399e-06,0.9,2.511755064693245e-06,1.3,2.553185430658384e-06,1.7,2.524721123396908e-06,0.1,2.611885690756209e-06,0.5,2.521334567953377e-06,0.9,2.517287915829002e-06,1.3,2.587098563656989e-06,1.7,3.621627678581318e-06,0.1,3.74009609970279e-06,0.5,3.238814627862811e-06,0.9,2.673463770451928e-06,1.3,3.594461350367186e-06,1.7,2.514351373352247e-06,0.1,2.510374089886673e-06,0.5,2.51031860074798e-06,0.9,2.510203835422224e-06,1.3,2.561891504620958e-06,1.7,2.511805423044609e-06,0.1,2.509196251354889e-06,0.5,2.508243371169192e-06,0.9,2.507791951832833e-06,1.3,2.540958588501015e-06,1.7
2.520543985852842e-06,0.1,2.516242916664087e-06,0.5,2.513335932084745e-06,0.9,2.511937598732158e-06,1.3,2.564485560788334e-06,1.7,2.525615460921168e-06,0.1,2.627804618707664e-06,0.5,2.522487640822583e-06,0.9,2.517947567964922e-06,1.3,2.597644710594523e-06,1.7,3.680818839290659e-06,0.1,3.740117843799098e-06,0.5,3.338814627862811e-06,0.9,2.707138419124562e-06,1.3,3.667235675183593e-06,1.7,2.514634764476968e-06,0.1,2.510451021012459e-06,0.5,2.510386900026454e-06,0.9,2.510266680035651e-06,1.3,2.570127331390826e-06,1.7,2.511978394419158e-06,0.1,2.50936754347046e-06,0.5,2.508407548404168e-06,0.9,2.507994575560947e-06,1.3,2.547042161513905e-06,1.7
2.521080691531427e-06,0.1,2.516798884412893e-06,0.5,2.513663940163446e-06,0.9,2.512118658063299e-06,1.3,2.572451303933175e-06,1.7,2.526598969632906e-06,0.1,2.647853428670416e-06,0.5,2.523776736800396e-06,0.9,2.518689127085867e-06,1.3,2.608742956022335e-06,1.7,3.74001e-06,0.1,3.740143762629764e-06,0.5,3.43881462786281e-06,0.9,2.753513551699881e-06,1.3,3.74001e-06,1.7,2.514927015399976e-06,0.1,2.510540389041816e-06,0.5,2.510465049896887e-06,0.9,2.510328818636557e-06,1.3,2.582624289478656e-06,1.7,2.5121478107706e-06,0.1,2.509548434688276e-06,0.5,2.508575110505939e-06,0.9,2.508185184625519e-06,1.3,2.556256793085662e-06,1.7
2.521705762586599e-06,0.1,2.517414090818556e-06,0.5,2.51400634569909e-06,0.9,2.512311748570555e-06,1.3,2.583901164834783e-06,1.7,2.527847133846509e-06,0.1,2.674172911922157e-06,0.5,2.52539030861795e-06,0.9,2.51955573182827e-06,1.3,2.622273286207117e-06,1.7,3.7400490625e-06,0.1,3.740168038402429e-06,0.5,3.53881462786281e-06,0.9,2.82294108434517e-06,1.3,3.7400490625e-06,1.7,2.515225228585831e-06,0.1,2.510642459349355e-06,0.5,2.510556958668307e-06,0.9,2.510392112468296e-06,1.3,2.594040957610584e-06,1.7,2.512315680190712e-06,0.1,2.509757212213338e-06,0.5,2.508752014707514e-06,0.9,2.508366674982546e-06,1.3,2.567025344466933e-06,1.7
2.522391958404014e-06,0.1,2.518024687363107e-06,0.5,2.514364881899006e-06,0.9,2.512531115729952e-06,1.3,2.594486212159084e-06,1.7,2.52923482671478e-06,0.1,2.709523384682e-06,0.5,2.527323107097593e-06,0.9,2.520541328047676e-06,1.3,2.638865844805566e-06,1.7,3.74009669905024e-06,0.1,3.74019487749365e-06,0.5,3.63881462786281e-06,0.9,2.92294108434517e-06,1.3,3.740095872138213e-06,1.7,2.51552889629752e-06,0.1,2.510761239306952e-06,0.5,2.510663538656942e-06,0.9,2.510466131731681e-06,1.3,2.605924651815346e-06,1.7,2.512484366886768e-06,0.1,2.509883606106669e-06,0.5,2.508932454822655e-06,0.9,2.508542379073022e-06,1.3,2.576612519702712e-06,1.7
2.523143558301407e-06,0.1,2.518664385668311e-06,0.5,2.514746061502442e-06,0.9,2.512804221160247e-06,1.3,2.605539974685546e-06,1.7,2.530761491209628e-06,0.1,2.757015787793494e-06,0.5,2.529575542552593e-06,0.9,2.52164155069275e-06,1.3,2.659822737995746e-06,1.7,3.740118769715867e-06,0.1,3.740231474011261e-06,0.5,3.689412313931405e-06,0.9,3.02294108434517e-06,1.3,3.740115925075329e-06,1.7,2.515840227445759e-06,0.1,2.510897286155241e-06,0.5,2.510788256772051e-06,0.9,2.510555370294464e-06,1.3,2.620323969322633e-06,1.7,2.512658111067068e-06,0.1,2.51001e-06,0.5,2.509102823356735e-06,0.9,2.508716252528884e-06,1.3,2.59241707613071e-06,1.7
2.523965241387209e-06,0.1,2.519405081950346e-06,0.5,2.515167332411724e-06,0.9,2.513103870921278e-06,1.3,2.618900832193515e-06,1.7,2.5323765196565e-06,0.1,2.826143372576809e-06,0.5,2.532629026021262e-06,0.9,2.522773123035542e-06,1.3,2.687871622084899e-06,1.7,3.740144986861064e-06,0.1,3.740297184364385e-06,0.5,3.74001e-06,0.9,3.122941084345169e-06,1.3,3.740141050679842e-06,1.7,2.516164381114119e-06,0.1,2.511035279649835e-06,0.5,2.510925131025192e-06,0.9,2.510662738071431e-06,1.3,2.637820765464605e-06,1.7,2.512842885706854e-06,0.1,2.510019168356004e-06,0.5,2.509272621912802e-06,0.9,2.50889319848953e-06,1.3,2.606414374560737e-06,1.7
2.52474696902145e-06,0.1,2.520234264661212e-06,0.5,2.515620125130711e-06,0.9,2.513429853244674e-06,1.3,2.635155765788039e-06,1.7,2.534564444875646e-06,0.1,2.926143372576809e-06,0.5,2.536928980730497e-06,0.9,2.524083785257273e-06,1.3,2.725170582950967e-06,1.7,3.740169739447437e-06,0.1,3.740389785965703e-06,0.5,3.7400490625e-06,0.9,3.222941084345169e-06,1.3,3.740163240592933e-06,1.7,2.516509555771231e-06,0.1,2.511180514210273e-06,0.5,2.511064657355761e-06,0.9,2.510787102908152e-06,1.3,2.659653328957124e-06,1.7,2.513015650580505e-06,0.1,2.510028756870236e-06,0.5,2.509449372541873e-06,0.9,2.509080417915718e-06,1.3,2.621284542837056e-06,1.7
2.525568954487223e-06,0.1,2.521193247237978e-06,0.5,2.516084238771583e-06,0.9,2.513766430660975e-06,1.3,2.655466501290769e-06,1.7,2.53724325973234e-06,0.1,3.026143372576809e-06,0.5,2.5427866512584e-06,0.9,2.52571342006505e-06,1.3,2.776091201862624e-06,1.7,3.740197298347405e-06,0.1,3.740534497053699e-06,0.5,3.740095866862594e-06,0.9,3.322941084345169e-06,1.3,3.740185742476084e-06,1.7,2.516889768288969e-06,0.1,2.511311983616923e-06,0.5,2.511209718968057e-06,0.9,2.510930497938907e-06,1.3,2.688416005330317e-06,1.7,2.513182098469477e-06,0.1,2.510040669372408e-06,0.5,2.509649993502302e-06,0.9,2.509266436465895e-06,1.3,2.639961061098006e-06,1.7
2.5265336587549e-06,0.1,2.522208286609893e-06,0.5,2.516594409067349e-06,0.9,2.514117130513848e-06,1.3,2.682238213940666e-06,1.7,2.540156012971157e-06,0.1,3.126143372576808e-06,0.5,2.551754560813703e-06,0.9,2.527622771568218e-06,1.3,2.85198223628859e-06,1.7,3.740235209040293e-06,0.1,3.740742279373742e-06,0.5,3.740117355960073e-06,0.9,3.422941084345169e-06,1.3,3.740212880475684e-06,1.7,2.517292638457548e-06,0.1,2.511440671608297e-06,0.5,2.511341403421232e-06,0.9,2.511075252053951e-06,1.3,2.727062561383172e-06,1.7,2.513351491523485e-06,0.1,2.510054869593746e-06,0.5,2.509829996751151e-06,0.9,2.509441033931235e-06,1.3,2.663441342378094e-06,1.7
2.527658361052281e-06,0.1,2.523256841862862e-06,0.5,2.517150462254762e-06,0.9,2.514487536217824e-06,1.3,2.718208697134468e-06,1.7,2.544441891420032e-06,0.1,3.226143372576808e-06,0.5,2.561134412385859e-06,0.9,2.529842388758954e-06,1.3,2.951982236288589e-06,1.7,3.740302221295482e-06,0.1,3.740946575231073e-06,0.5,3.740143065781153e-06,0.9,3.522941084345169e-06,1.3,3.740249335224955e-06,1.7,2.517705724422577e-06,0.1,2.511576822919978e-06,0.5,2.511471929599621e-06,0.9,2.511224565966722e-06,1.3,2.778934603906838e-06,1.7,2.513534439465179e-06,0.1,2.510069735051819e-06,0.5,2.51001e-06,0.9,2.5096133437541e-06,1.3,2.694194283036561e-06,1.7
2.528979558984927e-06,0.1,2.524568289502179e-06,0.5,2.517692125107291e-06,0.9,2.514885715270563e-06,1.3,2.766508181501679e-06,1.7,2.550586745691705e-06,0.1,3.326143372576808e-06,0.5,2.572443878262359e-06,0.9,2.532846183981113e-06,1.3,3.051982236288589e-06,1.7,3.74039820965757e-06,0.1,3.741151968898659e-06,0.5,3.740167009396949e-06,0.9,3.622941084345169e-06,1.3,3.740322244723496e-06,1.7,2.518141941792785e-06,0.1,2.511730665119843e-06,0.5,2.511611202156218e-06,0.9,2.511370938425563e-06,1.3,2.854059530040017e-06,1.7,2.513752346167218e-06,0.1,2.510083733331509e-06,0.5,2.510021056771284e-06,0.9,2.509796271807398e-06,1.3,2.735414682555027e-06,1.7
2.530257239551234e-06,0.1,2.526111001239663e-06,0.5,2.518263286688161e-06,0.9,2.515330930409931e-06,1.3,2.836488361049491e-06,1.7,2.558553490343598e-06,0.1,3.426143372576808e-06,0.5,2.581773337769921e-06,0.9,2.536976800355254e-06,1.3,3.151982236288589e-06,1.7,3.740558973794144e-06,0.1,3.741367746166325e-06,0.5,3.740193292803261e-06,0.9,3.681475542172584e-06,1.3,3.740381415977948e-06,1.7,2.518623243007811e-06,0.1,2.51192176363084e-06,0.5,2.511769689880808e-06,0.9,2.511509627236683e-06,1.3,2.954059530040017e-06,1.7,2.513996745853028e-06,0.1,2.51009864046802e-06,0.5,2.510032657348627e-06,0.9,2.509903135903699e-06,1.3,2.790999166919955e-06,1.7
2.531672444553501e-06,0.1,2.527870078879424e-06,0.5,2.51891973508504e-06,0.9,2.515810858258753e-06,1.3,2.936488361049491e-06,1.7,2.568982713604102e-06,0.1,3.526143372576808e-06,0.5,2.595168029549827e-06,0.9,2.542615768708885e-06,1.3,3.251982236288589e-06,1.7,3.740767107008993e-06,0.1,3.741599183913604e-06,0.5,3.740228816431433e-06,0.9,3.74001e-06,1.3,3.740439744149636e-06,1.7,2.519055447550771e-06,0.1,2.512157421626732e-06,0.5,2.511966750090361e-06,0.9,2.511652329061599e-06,1.3,3.054059530040016e-06,1.7,2.514265708305744e-06,0.1,2.510115353837836e-06,0.5,2.510046758402287e-06,0.9,2.51001e-06,1.3,2.871956198542916e-06,1.7
2.533528730135849e-06,0.1,2.529899116349511e-06,0.5,2.519651732529118e-06,0.9,2.51630915176228e-06,1.3,3.036488361049491e-06,1.7,2.577726298994439e-06,0.1,3.626143372576808e-06,0.5,2.608251480196495e-06,0.9,2.550996082322432e-06,1.3,3.351982236288589e-06,1.7,3.74097202367125e-06,0.1,3.741812915528101e-06,0.5,3.740292327085514e-06,0.9,3.7400490625e-06,1.3,3.740507988341494e-06,1.7,2.519466077709823e-06,0.1,2.512419372787694e-06,0.5,2.512201082629981e-06,0.9,2.511809091422981e-06,1.3,3.154059530040016e-06,1.7,2.514540812341929e-06,0.1,2.510135061826613e-06,0.5,2.510063857609346e-06,0.9,2.510018245047547e-06,1.3,2.971956198542916e-06,1.7
2.535818557652783e-06,0.1,2.532585238981361e-06,0.5,2.520484307618104e-06,0.9,2.516840080306038e-06,1.3,3.13648836104949e-06,1.7,2.591168102227153e-06,0.1,3.683076686288404e-06,0.5,2.622736882748984e-06,0.9,2.560048914299944e-06,1.3,3.451982236288589e-06,1.7,3.74117855455285e-06,0.1,3.742013420386775e-06,0.5,3.740381728130572e-06,0.9,3.740095619097418e-06,1.3,3.740596773790564e-06,1.7,2.519879333141605e-06,0.1,2.512711272930173e-06,0.5,2.512459688936203e-06,0.9,2.511993942986316e-06,1.3,3.254059530040016e-06,1.7,2.514820994518135e-06,0.1,2.510159824314984e-06,0.5,2.51007893481339e-06,0.9,2.510026830685028e-06,1.3,3.071956198542916e-06,1.7
2.538125844243379e-06,0.1,2.535998792124195e-06,0.5,2.52140990630266e-06,0.9,2.517422960315332e-06,1.3,3.23648836104949e-06,1.7,2.60361897530148e-06,0.1,3.74001e-06,0.5,2.641094368550542e-06,0.9,2.571134122530721e-06,1.3,3.551982236288589e-06,1.7,3.741395792988322e-06,0.1,3.742218576479588e-06,0.5,3.740502134073012e-06,0.9,3.74011669177937e-06,1.3,3.740755108239524e-06,1.7,2.520311701459713e-06,0.1,2.513024627498727e-06,0.5,2.512746526369944e-06,0.9,2.512227553055955e-06,1.3,3.354059530040016e-06,1.7,2.515105104833311e-06,0.1,2.510194070807635e-06,0.5,2.510093477653536e-06,0.9,2.510037611682043e-06,1.3,3.171956198542916e-06,1.7
2.541408888140001e-06,0.1,2.540869288605305e-06,0.5,2.522319515866741e-06,0.9,2.517994151347776e-06,1.3,3.33648836104949e-06,1.7,2.617049321900317e-06,0.1,3.7400490625e-06,0.5,2.664962072265043e-06,0.9,2.580134059394412e-06,1.3,3.651982236288589e-06,1.7,3.741621811634236e-06,0.1,3.742441997628837e-06,0.5,3.740699832236115e-06,0.9,3.740142119384471e-06,1.3,3.740984984497515e-06,1.7,2.520793991880524e-06,0.1,2.513314129399742e-06,0.5,2.513033730678986e-06,0.9,2.512483111026805e-06,1.3,3.454059530040016e-06,1.7,2.515391829380621e-06,0.1,2.510256849911831e-06,0.5,2.510109232106383e-06,0.9,2.510050062227932e-06,1.3,3.271956198542916e-06,1.7
2.545920188397593e-06,0.1,2.547940728353087e-06,0.5,2.523364950454494e-06,0.9,2.518601036149874e-06,1.3,3.43648836104949e-06,1.7,2.633938537135985e-06,0.1,3.740095825605274e-06,0.5,2.697005937781717e-06,0.9,2.593182762847652e-06,1.3,3.74001e-06,1.7,3.741835103791219e-06,0.1,3.742704377307155e-06,0.5,3.740907065094862e-06,0.9,3.740165544605044e-06,1.3,3.741226914312334e-06,1.7,2.521339195749379e-06,0.1,2.513585961780204e-06,0.5,2.51330649316574e-06,0.9,2.512767473798982e-06,1.3,3.554059530040016e-06,1.7,2.515682186051954e-06,0.1,2.510319132320348e-06,0.5,2.510127171598831e-06,0.9,2.510064937625031e-06,1.3,3.371956198542916e-06,1.7
2.551097670116299e-06,0.1,2.556432602374727e-06,0.5,2.524610572131312e-06,0.9,2.519310572477853e-06,1.3,3.53648836104949e-06,1.7,2.65545510713676e-06,0.1,3.740116812432867e-06,0.5,2.739616752362895e-06,0.9,2.605732882460632e-06,1.3,3.7400490625e-06,1.7,3.742041508608059e-06,0.1,3.742999494331248e-06,0.5,3.741110109628824e-06,0.9,3.740190858371944e-06,1.3,3.741493091702418e-06,1.7,2.521924543563734e-06,0.1,2.513849314079534e-06,0.5,2.513568687934996e-06,0.9,2.513082110963767e-06,1.3,3.654059530040016e-06,1.7,2.515978020000595e-06,0.1,2.510379232612689e-06,0.5,2.510149054905339e-06,0.9,2.510078532215832e-06,1.3,3.471956198542916e-06,1.7
2.559452545931795e-06,0.1,2.568684289551927e-06,0.5,2.526092859787954e-06,0.9,2.520094079072723e-06,1.3,3.63648836104949e-06,1.7,2.684145346913299e-06,0.1,3.740142058219231e-06,0.5,2.799872515883571e-06,0.9,2.619459783790086e-06,1.3,3.740095676290718e-06,1.7,3.742257543234077e-06,0.1,3.743313780332673e-06,0.5,3.741324348828883e-06,0.9,3.740224291537244e-06,1.3,3.741815686822462e-06,1.7,2.522569428123972e-06,0.1,2.514111389599463e-06,0.5,2.5138254636648e-06,0.9,2.513385787186057e-06,1.3,3.74001e-06,1.7,2.516281510750508e-06,0.1,2.510446142691727e-06,0.5,2.510177921693403e-06,0.9,2.510092721197299e-06,1.3,3.571956198542915e-06,1.7
2.569083702944711e-06,0.1,2.578071147430226e-06,0.5,2.527670152493426e-06,0.9,2.5209703710439e-06,1.3,3.688249180524745e-06,1.7,2.722188299389832e-06,0.1,3.740165530810809e-06,0.5,2.894918871734442e-06,0.9,2.636704544195378e-06,1.3,3.74011532146416e-06,1.7,3.74249934516821e-06,0.1,3.743636773239387e-06,0.5,3.741552568881111e-06,0.9,3.740280692323162e-06,1.3,3.742271838216679e-06,1.7,2.523205444294538e-06,0.1,2.514382426648906e-06,0.5,2.514083893828059e-06,0.9,2.513675956926558e-06,1.3,3.7400490625e-06,1.7,2.516595260010415e-06,0.1,2.510523136039183e-06,0.5,2.510223130251015e-06,0.9,2.510108374261447e-06,1.3,3.671956198542915e-06,1.7
2.58212387291295e-06,0.1,2.591669659419663e-06,0.5,2.529736989189859e-06,0.9,2.521924889078202e-06,1.3,3.74001e-06,1.7,2.77441683843251e-06,0.1,3.740191111970181e-06,0.5,2.994918871734442e-06,0.9,2.658815976070428e-06,1.3,3.740139922868432e-06,1.7,3.742797246329134e-06,0.1,3.743978912524684e-06,0.5,3.741778899834818e-06,0.9,3.740363745253278e-06,1.3,3.742731454623762e-06,1.7,2.523813797995103e-06,0.1,2.514675141542728e-06,0.5,2.514353361718122e-06,0.9,2.513957712901778e-06,1.3,3.740095453320137e-06,1.7,2.516923335788411e-06,0.1,2.510617007795577e-06,0.5,2.510295531727976e-06,0.9,2.510126263909566e-06,1.3,3.74001e-06,1.7
2.593009487606135e-06,0.1,2.604760355535063e-06,0.5,2.532396241801966e-06,0.9,2.522892297846096e-06,1.3,3.7400490625e-06,1.7,2.852728840518439e-06,0.1,3.740225280336934e-06,0.5,3.094918871734442e-06,0.9,2.688546896573279e-06,1.3,3.740161728449288e-06,1.7,3.743113121892967e-06,0.1,3.744348175970331e-06,0.5,3.74198453216633e-06,0.9,3.740454324420906e-06,1.3,3.74315050105782e-06,1.7,2.524440656476835e-06,0.1,2.514990716871479e-06,0.5,2.514647190432245e-06,0.9,2.51423618706843e-06,1.3,3.74011467515352e-06,1.7,2.517272922306058e-06,0.1,2.510735108556091e-06,0.5,2.510354615780941e-06,0.9,2.510147839274014e-06,1.3,3.7400490625e-06,1.7
