Load Current (Temp=27) X,Load Current (Temp=27) Y,Load Current (Temp=125) X,Load Current (Temp=125) Y,Load Current (Temp=-55) X,Load Current (Temp=-55) Y,Load Current (Temp=-180) X,Load Current (Temp=-180) Y
1.961674609580873e-05,0.0002,  ,  ,1.870282442963638e-05,0.0002,1.100612227367123e-05,0.01514868530071698
1.982674609580873e-05,0.0002,  ,  ,1.870367418047672e-05,0.0002,1.100621032464657e-05,0.0163215242923541
2.0005e-05,0.0002,  ,  ,1.870451591246082e-05,0.0002,1.100627557819305e-05,0.01719070153141826
2.000514911611617e-05,0.0002,  ,  ,1.870537782641751e-05,0.0002,1.100633966532001e-05,0.01804434206256124
2.000525846528531e-05,0.0002,  ,  ,1.870603247841246e-05,0.0002,1.100641556225512e-05,0.01905528923823773
2.000529761539973e-05,0.0002,  ,  ,1.870658606332459e-05,0.0002,1.100648339533701e-05,0.01995882588893612
2.000533932378628e-05,0.0002,  ,  ,1.870709180171501e-05,0.0002,1.10065566003813e-05,0.02093391707888997
2.000537905927952e-05,0.0002,  ,  ,1.870759679303021e-05,0.0002,1.100664605814808e-05,0.02212549453237068
2.000542605432902e-05,0.0002,  ,  ,1.870799106670825e-05,0.0002,1.10067566675868e-05,0.02359881225615394
2.000548106452102e-05,0.0002,  ,  ,1.87084466592838e-05,0.0002,1.100689486791731e-05,0.02543964065860939
2.000552204297759e-05,0.0002,  ,  ,1.870879846891164e-05,0.0002,1.100705290095909e-05,0.02754464077505182
2.000555648113189e-05,0.0002,  ,  ,1.870911460760259e-05,0.0002,1.100719987237318e-05,0.02950230001073465
2.000559371479522e-05,0.0002,  ,  ,1.870947619802588e-05,0.0002,1.100734604476593e-05,0.03144931628217747
2.000562227704844e-05,0.0002,  ,  ,1.870992989604752e-05,0.0002,1.100750281529159e-05,0.0335374996839725
2.000564500630086e-05,0.0002,  ,  ,1.871037779639183e-05,0.0002,1.100767952742788e-05,0.03589130533936605
2.000566582496629e-05,0.0002,  ,  ,1.871081960377858e-05,0.0002,1.100788850548947e-05,0.03867489311968933
2.000569139656591e-05,0.0002,  ,  ,1.871136222053431e-05,0.0002,1.100814404392862e-05,0.04207866512923845
2.000570959425069e-05,0.0002,  ,  ,1.87121391628264e-05,0.0002,1.100845324813957e-05,0.04619726521909123
2.000572467214168e-05,0.0002,  ,  ,1.871312860572683e-05,0.0002,1.1008797664312e-05,0.05078488863578638
2.000574201049897e-05,0.0002,  ,  ,1.871406523495685e-05,0.0002,1.100916202041385e-05,0.05563811191248063
2.000576059444078e-05,0.0002,  ,  ,1.871496170106659e-05,0.0002,1.100953790618597e-05,0.06064491039714422
2.000578265607671e-05,0.0002,  ,  ,1.871592048210243e-05,0.0002,1.100994050776346e-05,0.06600756340928503
2.000580086524381e-05,0.0002,  ,  ,1.871703381347574e-05,0.0002,1.10103958141905e-05,0.07207224501738779
2.000581397249957e-05,0.0002,  ,  ,1.871836558996065e-05,0.0002,1.101088313169932e-05,0.07856331423494042
2.000582728993506e-05,0.0002,  ,  ,1.872027316659727e-05,0.0002,1.101138476167927e-05,0.08524502556785622
2.000584239393362e-05,0.0002,  ,  ,1.872180101929267e-05,0.0002,1.101189630181473e-05,0.09205874017222036
2.00058573814695e-05,0.0002,  ,  ,1.872329977231174e-05,0.0002,1.10124356564704e-05,0.0992429441857343
2.000587468355739e-05,0.0002,  ,  ,1.872505670754742e-05,0.0002,1.101306974569029e-05,0.1076890125946085
2.00058926435779e-05,0.0002,  ,  ,1.872728560657655e-05,0.0002,1.101382985784352e-05,0.1178137064756681
2.000591222599646e-05,0.0002,  ,  ,1.873020742625789e-05,0.0002,1.10145878945729e-05,0.1279107557110541
2.000593001915664e-05,0.0002,  ,  ,1.873372875100491e-05,0.0002,1.101524657850581e-05,0.1366844256973168
2.000594800823156e-05,0.0002,  ,  ,1.87371907202275e-05,0.0002,1.101590211728085e-05,0.145416202180922
2.000596749673996e-05,0.0002,  ,  ,1.874097463990707e-05,0.0002,1.101660828126929e-05,0.1548223065069581
2.000598374836998e-05,0.0002,  ,  ,1.874577553041755e-05,0.0002,1.101744663752819e-05,0.1659892118755361
2.0006e-05,0.0002,  ,  ,1.875236312242749e-05,0.0002,1.101863034248367e-05,0.181756161882424
2.000600179871035e-05,0.0002,  ,  ,1.875964867856486e-05,0.0002,1.102e-05,0.2
2.00060035011258e-05,0.0002,  ,  ,1.876809451808836e-05,0.0002,1.102014521669767e-05,0.2
2.000600540216431e-05,0.0002,  ,  ,1.877888303154105e-05,0.0002,1.102028429244455e-05,0.2
2.000600697098889e-05,0.0002,  ,  ,1.879313974083919e-05,0.0002,1.102036263692558e-05,0.2
2.000600916169397e-05,0.0002,  ,  ,1.88124054723958e-05,0.0002,1.102043411342399e-05,0.2
2.00060117925288e-05,0.0002,  ,  ,1.883273034656613e-05,0.0002,1.102057706642083e-05,0.2
2.000601436452363e-05,0.0002,  ,  ,1.885638252910335e-05,0.0002,1.102077355127697e-05,0.2
2.000601736301143e-05,0.0002,  ,  ,1.888461759525223e-05,0.0002,1.102114153623649e-05,0.2
2.000602122735006e-05,0.0002,  ,  ,1.89197008657071e-05,0.0002,1.102163502490166e-05,0.2
2.000602657319241e-05,0.0002,  ,  ,1.896655785505476e-05,0.0002,1.102216042106487e-05,0.2
2.000603418536432e-05,0.0002,  ,  ,1.903432536338921e-05,0.0002,1.102272730172066e-05,0.2
2.000604384153889e-05,0.0002,  ,  ,1.91462349134649e-05,0.0002,1.102335469834372e-05,0.2
2.000605466204764e-05,0.0002,  ,  ,1.93562349134649e-05,0.0002,1.102407293550222e-05,0.2
2.000606693794589e-05,0.0002,  ,  ,1.95662349134649e-05,0.0002,1.102489007648431e-05,0.2
2.000608108945308e-05,0.0002,  ,  ,1.97762349134649e-05,0.0002,1.102577967377383e-05,0.2
2.000609675931597e-05,0.0002,  ,  ,1.989061745673245e-05,0.0002,1.102641293282057e-05,0.2
2.000611396692206e-05,0.0002,  ,  ,2.0005e-05,0.0002,1.102697358054594e-05,0.2
2.000613313660043e-05,0.0002,  ,  ,2.00050625e-05,0.0002,1.102734927589537e-05,0.2
2.000615494668153e-05,0.0002,  ,  ,2.000512119595684e-05,0.0002,1.102773328240972e-05,0.2
2.000618034294785e-05,0.0002,  ,  ,2.000514120080818e-05,0.0002,1.102807061672668e-05,0.2
2.000621078979665e-05,0.0002,  ,  ,2.000516233306916e-05,0.0002,1.102833800082276e-05,0.2
2.000624855318075e-05,0.0002,  ,  ,2.000518837385257e-05,0.0002,1.102860926997659e-05,0.2
2.000628437037381e-05,0.0002,  ,  ,2.000521522529695e-05,0.0002,1.102890433568377e-05,0.2
2.000631421415072e-05,0.0002,  ,  ,2.000524865464329e-05,0.0002,1.102949446709814e-05,0.2
2.000634221752174e-05,0.0002,  ,  ,2.000529416209533e-05,0.0002,1.102996032948152e-05,0.2
2.00063709881067e-05,0.0002,  ,  ,2.000534716570891e-05,0.0002,1.10305085298833e-05,0.2
2.000640247309936e-05,0.0002,  ,  ,2.000540236876204e-05,0.0002,1.103113539080367e-05,0.2
2.000643853055385e-05,0.0002,  ,  ,2.000546333354896e-05,0.0002,1.103185842022166e-05,0.2
2.000648075178263e-05,0.0002,  ,  ,2.000549593078015e-05,0.0002,1.103256623678072e-05,0.2
2.000653054310321e-05,0.0002,  ,  ,2.000552981777503e-05,0.0002,1.103331090045078e-05,0.2
2.00065913220801e-05,0.0002,  ,  ,2.000555695989646e-05,0.0002,1.103410751582014e-05,0.2
2.000665974136629e-05,0.0002,  ,  ,2.000558466360683e-05,0.0002,1.103496327638023e-05,0.2
2.000673200968018e-05,0.0002,  ,  ,2.000560241196079e-05,0.0002,1.103601675371881e-05,0.2
2.000679917229175e-05,0.0002,  ,  ,2.000561908768036e-05,0.0002,1.103726068842699e-05,0.2
2.000686492195398e-05,0.0002,  ,  ,2.00056358708955e-05,0.0002,1.103831749349855e-05,0.2
2.000693428855919e-05,0.0002,  ,  ,2.000565336472637e-05,0.0002,1.103952129035072e-05,0.2
2.000700870590923e-05,0.0002,  ,  ,2.000567082908064e-05,0.0002,1.104119047196595e-05,0.2
2.000708905808265e-05,0.0002,  ,  ,2.000569108715218e-05,0.0002,1.104268628874241e-05,0.2
2.000717619463542e-05,0.0002,  ,  ,2.000570917852368e-05,0.0002,1.104437118105154e-05,0.2
2.000727123011495e-05,0.0002,  ,  ,2.000572409677212e-05,0.0002,1.104745806747904e-05,0.2
2.000737585960514e-05,0.0002,  ,  ,2.00057345992102e-05,0.0002,1.105026756283452e-05,0.2
2.000749247209732e-05,0.0002,  ,  ,2.000574813578264e-05,0.0002,1.105490091300857e-05,0.2
2.000762442294719e-05,0.0002,  ,  ,2.000576855168833e-05,0.0002,1.105944454723053e-05,0.2
2.000777664501305e-05,0.0002,  ,  ,2.00057867258443e-05,0.0002,1.106459609022445e-05,0.2
2.000794043011005e-05,0.0002,  ,  ,2.000580023826303e-05,0.0002,1.107136327328183e-05,0.2
2.000810996076703e-05,0.0002,  ,  ,2.000581307411989e-05,0.0002,1.107891142393638e-05,0.2
2.000831394281582e-05,0.0002,  ,  ,2.000582657480009e-05,0.0002,1.108762664968768e-05,0.2
2.000855429068922e-05,0.0002,  ,  ,2.000584063453836e-05,0.0002,1.109813554485365e-05,0.2
2.000877589321068e-05,0.0002,  ,  ,2.000585464712654e-05,0.0002,1.111149208802093e-05,0.2
2.000897460497094e-05,0.0002,  ,  ,2.000586620324525e-05,0.0002,1.112980392280265e-05,0.2
2.000916585379403e-05,0.0002,  ,  ,2.000587794415259e-05,0.0002,1.115455625349226e-05,0.2
2.000934108662836e-05,0.0002,  ,  ,2.000589416370003e-05,0.0002,1.117998535727596e-05,0.2
2.00094948239537e-05,0.0002,  ,  ,2.000590972585476e-05,0.0002,1.120884724669322e-05,0.2
2.000964266459783e-05,0.0002,  ,  ,2.000592535626264e-05,0.0002,1.124372702416308e-05,0.2
2.000980607102203e-05,0.0002,  ,  ,2.00059418908112e-05,0.0002,1.128800650325735e-05,0.2
2.001001127445557e-05,0.0002,  ,  ,2.000596014991804e-05,0.0002,1.134848039939353e-05,0.2
2.001030721839637e-05,0.0002,  ,  ,2.000598150407261e-05,0.0002,1.143866531375211e-05,0.2
2.001068950886575e-05,0.0002,  ,  ,2.0006e-05,0.0002,1.159479212153648e-05,0.2
2.001102596079099e-05,0.0002,  ,  ,2.000600180082415e-05,0.0002,1.180479212153648e-05,0.2
2.001127780771011e-05,0.0002,  ,  ,2.000600354246449e-05,0.0002,1.201479212153648e-05,0.2
2.001151686451094e-05,0.0002,  ,  ,2.000600551891159e-05,0.0002,1.222479212153648e-05,0.2
2.001176102232039e-05,0.0002,  ,  ,2.000600709629009e-05,0.0002,1.243479212153648e-05,0.2
2.001204991395308e-05,0.0002,  ,  ,2.000600922730309e-05,0.0002,1.264479212153648e-05,0.2
2.001239658123184e-05,0.0002,  ,  ,2.000601147609163e-05,0.0002,1.285479212153648e-05,0.2
2.001265829704867e-05,0.0002,  ,  ,2.000601376081017e-05,0.0002,1.306479212153648e-05,0.2
2.001293917799864e-05,0.0002,  ,  ,2.000601658047761e-05,0.0002,1.327479212153648e-05,0.2
2.001330646418581e-05,0.0002,  ,  ,2.000602026620257e-05,0.0002,1.339739606076824e-05,0.2
2.001370444384532e-05,0.0002,  ,  ,2.000602546526125e-05,0.0002,1.352e-05,0.2
2.001416508406156e-05,0.0002,  ,  ,2.000603331311752e-05,0.0002,1.3520234375e-05,0.1968781249999904
2.001470305910073e-05,0.0002,  ,  ,2.00060431404715e-05,0.0002,1.352061269707666e-05,0.1918388749388928
2.001528490085827e-05,0.0002,  ,  ,2.000605420024776e-05,0.0002,1.352074126679634e-05,0.1901263262728025
2.00159141883595e-05,0.0002,  ,  ,2.000606598360116e-05,0.0002,1.352086199877053e-05,0.188518176376517
2.001659977258808e-05,0.0002,  ,  ,2.000607884503867e-05,0.0002,1.352110346271892e-05,0.1853018765839462
2.001728658501446e-05,0.0002,  ,  ,2.000609319214548e-05,0.0002,1.352140650517441e-05,0.1812653510768095
2.001792655491242e-05,0.0002,  ,  ,2.000610930325786e-05,0.0002,1.352158729073349e-05,0.1788572874299379
2.001856217070942e-05,0.0002,  ,  ,2.000612778684646e-05,0.0002,1.352178477873933e-05,0.1762267471920689
2.001923284663481e-05,0.0002,  ,  ,2.000614979317044e-05,0.0002,1.352193097510227e-05,0.1742794116377795
2.002000984250954e-05,0.0002,  ,  ,2.000617632028401e-05,0.0002,1.352206797402975e-05,0.1724545859237251
2.002102814944475e-05,0.0002,  ,  ,2.000620696250622e-05,0.0002,1.352221159250635e-05,0.170541587815415
2.002196452993701e-05,0.0002,  ,  ,2.000623654406511e-05,0.0002,1.352235726095569e-05,0.1686012840702705
2.002273024814397e-05,0.0002,  ,  ,2.000626515599835e-05,0.0002,1.352253006937442e-05,0.1662994759326973
2.002347834690381e-05,0.0002,  ,  ,2.000629319775907e-05,0.0002,1.352274226054634e-05,0.1634730895227338
2.002428107200107e-05,0.0002,  ,  ,2.000632022931218e-05,0.0002,1.352301452004294e-05,0.1598465930280748
2.002533093264193e-05,0.0002,  ,  ,2.000634656909887e-05,0.0002,1.352330435258955e-05,0.1559860235072404
2.002665739386894e-05,0.0002,  ,  ,2.000637320261518e-05,0.0002,1.352360365073772e-05,0.151999372173613
2.002760249173791e-05,0.0002,  ,  ,2.000640121169282e-05,0.0002,1.352389685436626e-05,0.1480938998414632
2.002851432912652e-05,0.0002,  ,  ,2.000643254846492e-05,0.0002,1.352414644664591e-05,0.1447693306764863
2.002952788645279e-05,0.0002,  ,  ,2.000647343730452e-05,0.0002,1.352433268330138e-05,0.1422886584255843
2.003090978609821e-05,0.0002,  ,  ,2.000651992196717e-05,0.0002,1.352445835639771e-05,0.1406146927825004
2.00322087399329e-05,0.0002,  ,  ,2.000656651322914e-05,0.0002,1.352457499974014e-05,0.1390610034613929
2.003331397725738e-05,0.0002,  ,  ,2.000661109360542e-05,0.0002,1.35247330823982e-05,0.1369553424560154
2.003450103158872e-05,0.0002,  ,  ,2.000665771422564e-05,0.0002,1.352493284380031e-05,0.1342945205799082
2.003613405608593e-05,0.0002,  ,  ,2.00067078837223e-05,0.0002,1.352512561572763e-05,0.1317267985079555
2.003776019363914e-05,0.0002,  ,  ,2.00067617586535e-05,0.0002,1.352531522126922e-05,0.1292012526940527
2.003916258339084e-05,0.0002,  ,  ,2.000681978828135e-05,0.0002,1.35255237014108e-05,0.1264242972081996
2.004079354876601e-05,0.0002,  ,  ,2.00068825450687e-05,0.0002,1.352577221404497e-05,0.1231141089210497
2.004343525140955e-05,0.0002,  ,  ,2.000695096847167e-05,0.0002,1.352605351599954e-05,0.119367166886186
2.004535850390147e-05,0.0002,  ,  ,2.000702644013721e-05,0.0002,1.352635964743532e-05,0.1152894961615068
2.004753905870387e-05,0.0002,  ,  ,2.000711083307053e-05,0.0002,1.352669613721414e-05,0.1108074523076238
2.005149901259204e-05,0.0002,  ,  ,2.00072063762148e-05,0.0002,1.352707326863215e-05,0.1057840618197518
2.005438822486638e-05,0.0002,  ,  ,2.000731565585537e-05,0.0002,1.352749883424511e-05,0.1001155278551025
2.005886739094981e-05,0.0002,  ,  ,2.000744256513514e-05,0.0002,1.352798746738861e-05,0.09360693438373792
2.006355938048839e-05,0.0002,  ,  ,2.000757274599723e-05,0.0002,1.352855481273473e-05,0.08604989437340024
2.007031019187553e-05,0.0002,  ,  ,2.000769404259624e-05,0.0002,1.352922297955026e-05,0.07714991239054238
2.007845307750495e-05,0.0002,  ,  ,2.000783824629061e-05,0.0002,1.353001841346467e-05,0.0665547326505436
2.009328774853575e-05,0.0002,  ,  ,2.000803225966255e-05,0.0002,1.353098440648263e-05,0.05368770565141909
2.011252867051913e-05,0.0002,  ,  ,2.000820309278712e-05,0.0002,1.353210002686863e-05,0.03882764210988918
2.015101051448588e-05,0.0002,  ,  ,2.000836583241188e-05,0.0002,1.353340456655759e-05,0.02145117345293604
2.022509934694431e-05,0.0002,  ,  ,2.00085320304024e-05,0.0002,1.353420228327879e-05,0.0108255867264718
2.037327701186116e-05,0.0002,  ,  ,2.000871246265978e-05,0.0002,1.3535e-05,0.0002
2.058327701186116e-05,0.0002,  ,  ,2.000891461733784e-05,0.0002,1.353508465266877e-05,0.0002
2.079327701186115e-05,0.0002,  ,  ,2.000912515772474e-05,0.0002,1.353516901976461e-05,0.0002
2.1e-05,0.0002,  ,  ,2.00093016933073e-05,0.0002,1.353521674758149e-05,0.0002
  ,  ,  ,  ,2.000943725723331e-05,0.0002,1.353526058730519e-05,0.0002
  ,  ,  ,  ,2.000956098894321e-05,0.0002,1.353533041395566e-05,0.0002
  ,  ,  ,  ,2.000970208614902e-05,0.0002,1.35354148158492e-05,0.0002
  ,  ,  ,  ,2.00098925971477e-05,0.0002,1.353554950567361e-05,0.0002
  ,  ,  ,  ,2.001017399266017e-05,0.0002,1.353571936528495e-05,0.0002
  ,  ,  ,  ,2.001045132714939e-05,0.0002,1.353592699286286e-05,0.0002
  ,  ,  ,  ,2.00106766365109e-05,0.0002,1.353621133892314e-05,0.0002
  ,  ,  ,  ,2.001090980594749e-05,0.0002,1.353650137052147e-05,0.0002
  ,  ,  ,  ,2.001115723004737e-05,0.0002,1.353679103806406e-05,0.0002
  ,  ,  ,  ,2.001136602535781e-05,0.0002,1.353710186123554e-05,0.0002
  ,  ,  ,  ,2.001156647898821e-05,0.0002,1.35374482164783e-05,0.0002
  ,  ,  ,  ,2.001184426992159e-05,0.0002,1.353785027763397e-05,0.0002
  ,  ,  ,  ,2.001209592665427e-05,0.0002,1.353833237353027e-05,0.0002
  ,  ,  ,  ,2.001234799044834e-05,0.0002,1.353893206802577e-05,0.0002
  ,  ,  ,  ,2.001260991281021e-05,0.0002,1.35397067393084e-05,0.0002
  ,  ,  ,  ,2.001294021628749e-05,0.0002,1.354076863171619e-05,0.0002
  ,  ,  ,  ,2.001333290358242e-05,0.0002,1.354238641724512e-05,0.0002
  ,  ,  ,  ,2.001376471288754e-05,0.0002,1.354442377575037e-05,0.0002
  ,  ,  ,  ,2.001425411902258e-05,0.0002,1.354671806102808e-05,0.0002
  ,  ,  ,  ,2.001482954635218e-05,0.0002,1.354935533840743e-05,0.0002
  ,  ,  ,  ,2.001547741085594e-05,0.0002,1.355247653179285e-05,0.0002
  ,  ,  ,  ,2.001616372480727e-05,0.0002,1.355633859184321e-05,0.0002
  ,  ,  ,  ,2.001676650041711e-05,0.0002,1.356141885028893e-05,0.0002
  ,  ,  ,  ,2.001735319162082e-05,0.0002,1.356873746438482e-05,0.0002
  ,  ,  ,  ,2.001796379660145e-05,0.0002,1.357862051474166e-05,0.0002
  ,  ,  ,  ,2.001862206508307e-05,0.0002,1.358963871864031e-05,0.0002
  ,  ,  ,  ,2.001938794138924e-05,0.0002,1.359859377958324e-05,0.0002
  ,  ,  ,  ,2.002030936579733e-05,0.0002,1.36094115195025e-05,0.0002
  ,  ,  ,  ,2.002102971738251e-05,0.0002,1.361816716340118e-05,0.0002
  ,  ,  ,  ,2.00217206812172e-05,0.0002,1.362731227021144e-05,0.0002
  ,  ,  ,  ,2.002243725036035e-05,0.0002,1.364048729242722e-05,0.0002
  ,  ,  ,  ,2.002326889478624e-05,0.0002,1.365894493461781e-05,0.0002
  ,  ,  ,  ,2.002437745815825e-05,0.0002,1.368073409254202e-05,0.0002
  ,  ,  ,  ,2.002524401012852e-05,0.0002,1.369740008486831e-05,0.0002
  ,  ,  ,  ,2.002608461149238e-05,0.0002,1.37131702076495e-05,0.0002
  ,  ,  ,  ,2.002699161277928e-05,0.0002,1.372220045578548e-05,0.0002
  ,  ,  ,  ,2.002809004349332e-05,0.0002,1.373101277330224e-05,0.0002
  ,  ,  ,  ,2.002924018395662e-05,0.0002,1.373512173117152e-05,0.0002
  ,  ,  ,  ,2.003025647203422e-05,0.0002,1.373923709593154e-05,0.0002
  ,  ,  ,  ,2.003132288259145e-05,0.0002,1.37426016051e-05,0.0002
  ,  ,  ,  ,2.003264387673928e-05,0.0002,1.374496706730631e-05,0.0002
  ,  ,  ,  ,2.00340495960749e-05,0.0002,1.374696820707746e-05,0.0002
  ,  ,  ,  ,2.003534155365477e-05,0.0002,1.374954018880815e-05,0.0002
  ,  ,  ,  ,2.003680211450687e-05,0.0002,1.375183409508794e-05,0.0002
  ,  ,  ,  ,2.003893732753411e-05,0.0002,1.375391477192354e-05,0.0002
  ,  ,  ,  ,2.004066529202883e-05,0.0002,1.375642845758919e-05,0.0002
  ,  ,  ,  ,2.004262854606526e-05,0.0002,1.375920257022334e-05,0.0002
  ,  ,  ,  ,2.004579266174837e-05,0.0002,1.376125234687208e-05,0.0002
  ,  ,  ,  ,2.004840921573221e-05,0.0002,1.376335355028552e-05,0.0002
  ,  ,  ,  ,2.005207606959899e-05,0.0002,1.376421263721075e-05,0.0002
  ,  ,  ,  ,2.005611665205245e-05,0.0002,1.376527770450533e-05,0.0002
  ,  ,  ,  ,2.006176795847571e-05,0.0002,1.37661069875029e-05,0.0002
  ,  ,  ,  ,2.00690398340814e-05,0.0002,1.376673730819237e-05,0.0002
  ,  ,  ,  ,2.008106492495146e-05,0.0002,1.376733261932036e-05,0.0002
  ,  ,  ,  ,2.009762454860563e-05,0.0002,1.376804227335035e-05,0.0002
  ,  ,  ,  ,2.013074379591395e-05,0.0002,1.376864126052946e-05,0.0002
  ,  ,  ,  ,2.019698229053061e-05,0.0002,1.3769073689335e-05,0.0002
  ,  ,  ,  ,2.032945927976392e-05,0.0002,1.376953634807299e-05,0.0002
  ,  ,  ,  ,2.053945927976392e-05,0.0002,1.377029022175847e-05,0.0002
  ,  ,  ,  ,2.074945927976392e-05,0.0002,1.377099972598215e-05,0.0002
  ,  ,  ,  ,2.087472963988196e-05,0.0002,1.37717945786913e-05,0.0002
  ,  ,  ,  ,2.1e-05,0.0002,1.377279847299933e-05,0.0002
  ,  ,  ,  ,  ,  ,1.377387551562904e-05,0.0002
  ,  ,  ,  ,  ,  ,1.377495114379379e-05,0.0002
  ,  ,  ,  ,  ,  ,1.377612452966853e-05,0.0002
  ,  ,  ,  ,  ,  ,1.377766096234709e-05,0.0002
  ,  ,  ,  ,  ,  ,1.378000671712979e-05,0.0002
  ,  ,  ,  ,  ,  ,1.378171049649358e-05,0.0002
  ,  ,  ,  ,  ,  ,1.378354702564287e-05,0.0002
  ,  ,  ,  ,  ,  ,1.378586300898202e-05,0.0002
  ,  ,  ,  ,  ,  ,1.378897064725377e-05,0.0002
  ,  ,  ,  ,  ,  ,1.379334489674218e-05,0.0002
  ,  ,  ,  ,  ,  ,1.379725122483892e-05,0.0002
  ,  ,  ,  ,  ,  ,1.38017677769979e-05,0.0002
  ,  ,  ,  ,  ,  ,1.38075827004598e-05,0.0002
  ,  ,  ,  ,  ,  ,1.381525561458443e-05,0.0002
  ,  ,  ,  ,  ,  ,1.38246117289421e-05,0.0002
  ,  ,  ,  ,  ,  ,1.383697013885058e-05,0.0002
  ,  ,  ,  ,  ,  ,1.385350784671138e-05,0.0002
  ,  ,  ,  ,  ,  ,1.386973830697101e-05,0.0002
  ,  ,  ,  ,  ,  ,1.388664849567605e-05,0.0002
  ,  ,  ,  ,  ,  ,1.390513751773079e-05,0.0002
  ,  ,  ,  ,  ,  ,1.392582042075437e-05,0.0002
  ,  ,  ,  ,  ,  ,1.395004288062291e-05,0.0002
  ,  ,  ,  ,  ,  ,1.397894510361514e-05,0.0002
  ,  ,  ,  ,  ,  ,1.401460750850722e-05,0.0002
  ,  ,  ,  ,  ,  ,1.40603973606205e-05,0.0002
  ,  ,  ,  ,  ,  ,1.412240722710878e-05,0.0002
  ,  ,  ,  ,  ,  ,1.421295112049265e-05,0.0002
  ,  ,  ,  ,  ,  ,1.436652611310351e-05,0.0002
  ,  ,  ,  ,  ,  ,1.457652611310351e-05,0.0002
  ,  ,  ,  ,  ,  ,1.478652611310351e-05,0.0002
  ,  ,  ,  ,  ,  ,1.489576305655176e-05,0.0002
  ,  ,  ,  ,  ,  ,1.5005e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500515717559183e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500527673015296e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500531298999342e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500534896754369e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500537050405565e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50053945102643e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500541533893236e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500544033800242e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500546905161617e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500549488498453e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50055191780004e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500553624438557e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500555272617452e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500557012919892e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500558748460217e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500560153698221e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50056203847383e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50056402140483e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500565747373474e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500567272231035e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500568709430556e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500569716505734e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500570805382841e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50057186725431e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500572938902734e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500573976188979e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500574959549851e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500576132751077e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500577381892959e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500578460305532e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500579551298272e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500580756935137e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500582163555016e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500583455677325e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500584817485424e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500585996938779e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500587675462709e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500589512243752e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50059078238426e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500592068163692e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500593160084643e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500594514955952e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500596031834659e-05,0.0002
  ,  ,  ,  ,  ,  ,1.50059731531153e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500598585234818e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500599292617409e-05,0.0002
  ,  ,  ,  ,  ,  ,1.5006e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500600147681885e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500600291645301e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500600441166329e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500600583083904e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500600786975315e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500601122858061e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500601534374441e-05,0.0002
  ,  ,  ,  ,  ,  ,1.500601960132833e-05,0.0002
